"id","sentence1","sentence2","similarity"
"6c4a7dc4073be5db6356e409b","A black and white image of a cat laying on a rug.","Black and white picture of a cat laying on a rug.",5
"e13b0135ac35560806c0e2de3","Man standing in front of silver train.","Man standing in front of a silver rail car.",4.4
"d082b3f3182f422c4192d51fc","North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight.","North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight.",3.8
"5d4096509028471d95959822a","the ministers from china, laos, india, myanmar and thailand will also address crop substitution initiatives for impoverished ethnic minorities who still rely on opium cultivation. ","the ministers from china, laos, india, myanmar and thailand will discuss how to find markets for goods produced under crop substitution and other related programs such as eco-tourism and handicraft manufacturing.",3.6
"a53d7a8f844fd233e3fbb3cc2","The 6th U.S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes constitutional muster and the state can enforce it.","An Ohio law that bans a controversial late-term abortion procedure is constitutionally acceptable and the state can enforce it, a federal appeals court ruled yesterday.",4.2
"e6ac0c7ea915701ded63c3acb","A woman is cutting meat into pieces.","A woman is cutting up some meat.",4.8
"7e63e80e4696c7aabe9011829","Woman in red overalls standing on the sidewalk.","A woman in red overalls stands on sidewalk.",5
"2e25d87e2f2b82c434df46902","A train is running on the tracks.","A train is running down the track in a rural area.",4
"84339e06ce5815b3d737fe0c0","People are standing on an escalator moving up.","People ride up an escalator.",4.6
"ab64ae9e5debd7de7888007ca","Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV.","Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.",3.75
"fbd7201cc579807ff0c4bde3d","Gazans fire 2 rockets into Israel; no injuries","2 Gaza rockets hit Israel; no injuries",4.8
"126dbe2ff211072da34f10204","A kid is playing guitar.","A boy is playing a guitar.",3.8
"0748ba62761c2709fe9232b24","Colin Powell, the Secretary of State, said contacts with Iran would not stop.","Secretary of State Colin Powell said yesterday that contacts with Iran would continue.",4.333
"48915fdfaf4990ba82dd4fdc2","A man is climbing a rope.","A man climbs a rope.",5
"ee5dc035a4fddb998e2656e21","A double decker red United bus on a city street.","A double decker bus drives on a city street.",4
"935f8192b39b6d3f9cb6de34b","Close up of a brown horse with a blue halter.","A close up of a horse wearing a blue halter.",3.6
"f1438f0536391fd4acef5cb8c","Housing starts up 6.8% in May","May Housing Starts Up 6.8%",4.6
"1501ee3eea7cd9efeccdf2706","U.S. retailers agree to Bangladesh plant safety pact","70 retailers agree to new Bangladesh factory safety pact",4
"732e0a5399a03d265ca850d8b","Heavy smog hits north China city, flights cancelled","Heavy Smog Hits North China City, Flights Canceled",5
"05bac40b4d7f06374f65a8553","The man is slicing the tape from the box.","A man is cutting open a box.",4.333
"cb09d47ca2b730021ad18a26d","The seagull is floating on the water.","A little bird floating in the water.",3.6
"8b14bcdb0e8cd34a86a235463","U.N. condemns ethnic killings in South Sudan oil town","UN Condemns Ethnic Killings in South Sudan",4.6
"3a5b5f390fffc2f02bb121719","""We believe we are fully prepared to roll out the [touch-screen] machines for the 2004 presidential primary,"" said Gilles W. Burger, State Board of Elections chairman.","""We believe we are fully prepared to roll out the revised Diebold machines,"" said Gilles W. Burger, chairman of the Maryland State Board of Elections.",3.75
"a6af121629fb5be47c614b7d7","The judge also refused to postpone the trial date of Sept. 29.","Obus also denied a defense motion to postpone the Sept. 29 trial date.",3.929
"9d0aad109103168fa0bdf6c52","Israel downs drone from Lebanon","Israel shoots down drone from Lebanon",5
"8331e20c0f17ded138ea172cb","Congress twice before passed similar restrictions only to see President Bill Clinton veto them.","Congress twice passed similar bills, but then-President Clinton vetoed them both times.",4.6
"8b3eeb520b41ffd65dffb4be7","The boy fell off his bike.","A boy falls off his bike.",4.8
"21fe99ae25b83a7243f656778","A polar bear is running towards a group of walruses.","A polar bear is chasing a group of walruses.",4.2
"b058a482a1abed3b5328f0675","Japan starts hearing on sales tax, ex-bank deputy urges gradual rise","Japan starts hearings on proposed tax hike",3.6
"e6030599d87ae00f0c0321dea","A group of sheep grazing on a hill.","A group of sheep are on a hill.",4
"dacd751d106d1a3ad64b6511b","Olivia Colman wins second BAFTA Award","Baftas 2013: Olivia Colman picks up two awards",4.4
"954432a335fb56714f3c833be","Chiron already has nearly 20 percent acceptances from PowderJect's shareholders.","Chiron has acceptances from holders of nearly 20 percent of PowderJect shares.",3.667
"9a40931ce7e1aeaae41ac2cf2","Also weighing on the market was news that General Motors GM.N planned to issue $10 billion in debt, in part to plug a hole in its pension plan.","Also hurting was news General Motors GM.N was to issue $10 billion in debt, in part to plug a hole in its pension plan.",4.75
"b52d716f5d74a2e188353c9a9","Soccer players are kicking a soccer ball into the goal.","A soccer player scores a goal.",3.8
"56cbd97308a2d14f4ad5c7c31","Treasury proposal sees 1.5% increase in income tax","Treasury proposes 1.5% income tax raise in budget",4
"926de54559ca21571281b2c23","Three dead, including gunman, in Maryland mall shooting","3 dead in Maryland mall shooting",4.2
"af4d0ecae2daff2bce2fa40ae","Carlson on Tuesday said he would not recuse himself from the case.","Service officials said Carlson refused to recuse himself from the case.",4
"33b538afaf3307989785a42a1","Remains of 167 bodies found in Mexican cave","Remains of 167 people found in Mexico cave",5
"34e11f220622473e7ab9e1a42","three little boys cover themselves with bubbles.","Three children standing by a pool are covered in foam bubbles.",4.2
"e5731100df95df498d716f7c5","Two dogs playing in snow.","Two dogs play in the snow.",5
"0f7a34f96d37f516c652b4869","Breathe In, Breathe Out, Move On.","buwhahahaha Breathe In, Breathe Out, Move On.",4.4
"38b4bf0c1969fbf5de7a55b49","Dozens die as clashes erupt at Morsi rally in Cairo","More than 70 dead in clashes at Morsi rallies in Egypt",3.6
"c2bc7617380a1da925f259fd9","A dark brown horse standing in a field.","A brown horse stands in a lush green field.",4.2
"9be5dee85d54d2de25c7ac34d","Aventis, based in Strasbourg, France, is one of a handful of companies that still make the flu vaccine.","Aventis, based in Strasbourg, France, is one of the leading producers of the vaccine and one of a handful of companies that still make it.",3.6
"92e849a06c04a53afcb4121ae","U.S. drone strike kills 10 in northwest Pakistan","US drone in Pakistan kills 10 suspected militants",3.8
"3bdd6960a9ae7349a5ade26b7","19 hurt in New Orleans shooting","Police: 19 hurt in NOLA Mother's Day shooting",4.2
"b9bb0aad7e10de8d7e4e1d3de","wen states that the main purpose of the germany visit is to advance trade, economic and technological exchanges. ","wen stated that the purpose of his visit to germany is to advance trade, economic and technological exchanges.",4.8
"35f485ef87e22a64e44213be4","Iran hopes nuclear talks will yield 'roadmap'","Iran Nuclear Talks in Geneva Spur High Hopes",4.4
"051dbdec06bed300f6e0b594e","Red double decker bus driving through the streets.","Double decker passenger bus driving with traffic.",4
"0123687ef2bfc9aaceef04d8d","Through Thursday, Oracle said 34.75 million PeopleSoft shares had been tendered.","Some 34.7 million shares have been tendered, Oracle said in a statement.",3.75
"e6c70fd0208f5fb34582a8686","French retirees will increase from one fifth to a third of the population by 2040.","By 2040, retirees will account for a third of the population, up from a fifth today.",4
"d5b51b7cd1bc01a25ccd6c165","A small boy is building with some wooden blocks.","A small boy wearing a blue shirt stacks wooden blocks.",4
"8e34de2ff5c5cb31f36743d4c","A black horse is running around.","The horse is running.",4.2
"1f39ff5f14ea5fa8ddbe8de1a","A cat sleeps on purple sheet.","A black and white cat sleeps on a purple blanket.",4
"6414ea4d131f809d27f470917","Can you do this?","So, CAN you do this?",5
"7162476fe6f03097d64ff502b","Russians rally support for Orthodox church over Pussy Riot controversy","Russian Orthodox Church rallies faithful after criticism",3.6
"bd92cb9842c69ab0ce930e0d4","There are a few things you can do: ","There are a few things you need to consider:",4
"b4b14c5637a76e12e0e8bc2d0","Man sets himself on fire on the National Mall","Man sets himself on fire at Washington's National Mall",4.8
"c355d55abbe1aaee2cdb8f4cd","IAC's stock closed yesterday down $2.81, or 7.6 percent, at $34.19.","InterActiveCorp's shares closed at $34.19, down $2.81, or 7.6 percent on the Nasdaq Stock Market.",4.5
"59caa606b050c4625509baa15","A woman peels a potato.","A woman is peeling a potato.",5
"b2372151261fdf30ad42623dd","Two women are wrestling.","Two women are wrestling on the floor.",4
"6f42f2f114da96c625ec0aaf5","Among those waiting a turn was Jodie Singer, a sixth-grader from Washington, D.C.","Jodie Singer, a sixth-grader from Washington, D.C., anxiously awaited her turn at the microphone.",3.75
"26d8b472c8c5853087315c642","The polar bear is sliding on the snow.","A polar bear is sliding across the snow.",5
"721deb2f956bf576d0746955f","Indian stocks open flat","Indian stocks open lower",3.6
"a1642cdef9670fad26b760498","russia had threatened several times to withdraw from the cfe when it was at odds with the united states over u.s. plans to install a missile defense shield in eastern ","russia has repeatedly threatened withdrawal from the cfe in opposition to plans for the extension of the us missile defense shield to eastern europe.",4.6
"fdd93d7ac5b37dc493bcddae9","The researchers found only empty cavities and scar tissue where the tumors had been.","No tumors were detected; rather, empty cavities and scar tissue were found in their place.",4
"2dc59023edc78c80376390df6","A white and brown dog is running over grass.","A brown and white dog is running across the grass.",4.6
"e064e7e733a1d75f81a95b29f","A woman is cracking eggs into a bowl.","A woman is cracking eggs.",4
"5fa024029eb94e06fd3f2d0aa","US pledge to rebuild Haiti not being met","US Pledge to Rebuild Haiti Not Being Met",5
"04b19d008be60ba0ba04f1c32","A person is adding chili powder to chili with beans.","The man is adding seasoning to the beans.",3.8
"da678b827317ac081e35404ee","A young boy jumping into a lake.","The boy is jumping into a lake.",4.6
"64cece5a3c66d529cd6d1b012","Red grapes and blueberries boost immune system, scientists say","Red grapes, blueberries boost human immunity",4.2
"892a8e7df4bbd9524429b5d12","Fashion designer Lilly Pulitzer dies","Designer, Socialite Lilly Pulitzer Dies at 81",4
"1faade220192d0b89a914d43d","US gov't officially designates Haqqani network as terrorists","US designates Haqqani network as terrorists",4.4
